model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,null_update_count_mean,delta_singular_values_used,z_tpnt,spectrum_null_seeds
qwen,qwen3_4b,sft,320,320,18,self_attn.k_proj,16,0.1,0.8029790618574033,0.8164173020337613,0.0035001436076064,1890394.0,1024,-3.839339662279658,10
qwen,qwen3_4b,sft,320,320,18,self_attn.k_proj,32,0.01,0.4250632823332385,0.4354218407988305,0.0062845175942289,1890394.0,1024,-1.6482662846077911,10
qwen,qwen3_4b,sft,320,320,18,self_attn.k_proj,32,0.1,0.7508761946639421,0.7630493148416054,0.0036335037060644,1890394.0,1024,-3.350242950721648,10
qwen,qwen3_4b,sft,320,320,18,self_attn.k_proj,50,0.01,0.3695054420586988,0.3785328424159676,0.0059591505902527,1890394.0,1024,-1.5148803878248605,10
qwen,qwen3_4b,sft,320,320,18,self_attn.k_proj,50,0.1,0.7091033715712013,0.7220364904515713,0.0030776201300662,1890394.0,1024,-4.202311634896848,10
qwen,qwen3_4b,sft,320,320,18,self_attn.o_proj,16,0.01,0.7588517039427659,0.7660140444963319,0.0054939696568018,7552483.2,2560,-1.30367311816122,10
qwen,qwen3_4b,sft,320,320,18,self_attn.o_proj,16,0.1,0.923413321072048,0.926525942869206,0.0013742580661071,7552483.2,2560,-2.264947082301071,10
qwen,qwen3_4b,sft,320,320,18,self_attn.o_proj,32,0.01,0.6938612442869212,0.7028611875347178,0.0026200057704308,7552483.2,2560,-3.4350852770513387,10
qwen,qwen3_4b,sft,320,320,18,self_attn.o_proj,32,0.1,0.8951100085957613,0.8978369852631987,0.001225339868046,7552483.2,2560,-2.225485955815618,10
qwen,qwen3_4b,sft,320,320,18,self_attn.o_proj,50,0.01,0.6545802655792451,0.660142747871223,0.0024284009250759,7552483.2,2560,-2.290594701451069,10
qwen,qwen3_4b,sft,320,320,18,self_attn.o_proj,50,0.1,0.869514307333835,0.8718095042073457,0.0010635872762809,7552483.2,2560,-2.1579769941743656,10
qwen,qwen3_4b,sft,320,320,18,self_attn.q_proj,16,0.01,0.5404391358955928,0.5417929780101339,0.0105312475668459,7441237.6,2560,-0.128554770548103,10
qwen,qwen3_4b,sft,320,320,18,self_attn.q_proj,16,0.1,0.8807192912807621,0.890544979187528,0.002600516826137,7441237.6,2560,-3.7783596737428713,10
qwen,qwen3_4b,sft,320,320,18,self_attn.q_proj,32,0.01,0.4825247249779451,0.4841152920333462,0.0105085093605729,7441237.6,2560,-0.1513599123172299,10
qwen,qwen3_4b,sft,320,320,18,self_attn.q_proj,32,0.1,0.8440945195129121,0.8530406735275223,0.0022109555531096,7441237.6,2560,-4.046283970759891,10
qwen,qwen3_4b,sft,320,320,18,self_attn.q_proj,50,0.01,0.4435336536897052,0.4407802053997215,0.0097852078929684,7441237.6,2560,0.2813888391642958,10
qwen,qwen3_4b,sft,320,320,18,self_attn.q_proj,50,0.1,0.8135827318213313,0.8218991997002487,0.0021830263688031,7441237.6,2560,-3.809604866787271,10
qwen,qwen3_4b,sft,320,320,18,self_attn.v_proj,16,0.01,0.6674009209311241,0.6940954317467094,0.0061777225906961,1668026.1,1024,-4.321092510011385,10
qwen,qwen3_4b,sft,320,320,18,self_attn.v_proj,16,0.1,0.9136240593713169,0.9219661189880828,0.003536049282173,1668026.1,1024,-2.359146875814851,10
qwen,qwen3_4b,sft,320,320,18,self_attn.v_proj,32,0.01,0.5819173541248642,0.6105664797562043,0.006059973214621,1668026.1,1024,-4.727599383148707,10
qwen,qwen3_4b,sft,320,320,18,self_attn.v_proj,32,0.1,0.8635003691279515,0.8741403247573427,0.0030994477821745,1668026.1,1024,-3.432855262341716,10
qwen,qwen3_4b,sft,320,320,18,self_attn.v_proj,50,0.01,0.522522927837398,0.5513230964123361,0.0068690266057913,1668026.1,1024,-4.192758337936341,10
qwen,qwen3_4b,sft,320,320,18,self_attn.v_proj,50,0.1,0.8170278693145199,0.8284467818839201,0.0035997685883369,1668026.1,1024,-3.172124065529354,10
