model,family,arm,checkpoint,step,layer,headline_layer,module,source_rank_k,mask_density_alpha,total_entries,update_count,principal_top_count,overlap_count,update_density,coverage,overlap_lift,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,nss_l1_top32,nss_l2_top32,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
llama,llama3_2_3b,seqkd,160,160,14,14,self_attn.v_proj,32,0.01,3145728,2322478,31457,16580,0.7382958730061849,0.0071389266120066,0.7138990155874521,0.999871125317916,0.0,1.2810041488606156,7.533949859835423e-05,2.0283149545423817e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,14,self_attn.v_proj,32,0.1,3145728,2322478,314573,211678,0.7382958730061849,0.0911431669105154,0.9114310896328732,0.999871125317916,0.0,1.2810041488606156,7.533949859835423e-05,2.0283149545423817e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,14,self_attn.v_proj,50,0.01,3145728,2322478,31457,15203,0.7382958730061849,0.0065460254090673,0.6546083675498211,0.999871125317916,0.0,1.2810041488606156,7.533949859835423e-05,2.0283149545423817e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,160,160,14,14,self_attn.v_proj,50,0.1,3145728,2322478,314573,205567,0.7382958730061849,0.0885119256242685,0.8851186934993757,0.999871125317916,0.0,1.2810041488606156,7.533949859835423e-05,2.0283149545423817e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,ebb5a1aec7905f9915a1ff633cd431f81341170b0a3df41d496ca289a2b2f536
llama,llama3_2_3b,seqkd,320,320,14,14,self_attn.v_proj,16,0.01,3145728,2483665,31457,20121,0.7895358403523763,0.0081013341171212,0.8101406227416365,0.9998562709647888,0.0122032683588492,1.3456550554420406,8.689571436062624e-05,2.319609213852324e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,14,self_attn.v_proj,16,0.1,3145728,2483665,314573,233752,0.7895358403523763,0.094115752325696,0.9411569248855032,0.9998562709647888,0.0122032683588492,1.3456550554420406,8.689571436062624e-05,2.319609213852324e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,14,self_attn.v_proj,32,0.01,3145728,2483665,31457,18568,0.7895358403523763,0.0074760485009049,0.7476115045508029,0.9998562709647888,0.0122032683588492,1.3456550554420406,8.689571436062624e-05,2.319609213852324e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,14,self_attn.v_proj,32,0.1,3145728,2483665,314573,229216,0.7895358403523763,0.0922894190641652,0.9228936038817014,0.9998562709647888,0.0122032683588492,1.3456550554420406,8.689571436062624e-05,2.319609213852324e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,14,self_attn.v_proj,50,0.01,3145728,2483665,31457,17405,0.7895358403523763,0.0070077888926244,0.7007851269230249,0.9998562709647888,0.0122032683588492,1.3456550554420406,8.689571436062624e-05,2.319609213852324e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,seqkd,320,320,14,14,self_attn.v_proj,50,0.1,3145728,2483665,314573,224465,0.7895358403523763,0.0903765201828749,0.9037646272306736,0.9998562709647888,0.0122032683588492,1.3456550554420406,8.689571436062624e-05,2.319609213852324e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,bc8f24b1d29dcf910778d5a859fd47844ebc7544d2ae7072ea8d066f57081ec6,758b66843b2eb2093dafe0e380e87315eee17fdc8ec2498ba5b5649b0c4c6830
llama,llama3_2_3b,opd,20,20,14,14,self_attn.o_proj,16,0.01,9437184,4944388,94372,35999,0.5239262051052518,0.0072807797446316,0.7280767400665693,0.9996868558923704,2.0150216358963635,0.0,6.269113114525451e-05,1.4413906722621276e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,14,self_attn.o_proj,16,0.1,9437184,4944388,943718,449574,0.5239262051052518,0.0909261166397135,0.9092615517924194,0.9996868558923704,2.0150216358963635,0.0,6.269113114525451e-05,1.4413906722621276e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,14,self_attn.o_proj,32,0.01,9437184,4944388,94372,30025,0.5239262051052518,0.0060725412326055,0.6072530937109015,0.9996868558923704,2.0150216358963635,0.0,6.269113114525451e-05,1.4413906722621276e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,14,self_attn.o_proj,32,0.1,9437184,4944388,943718,426793,0.5239262051052518,0.0863186707839271,0.863187073705646,0.9996868558923704,2.0150216358963635,0.0,6.269113114525451e-05,1.4413906722621276e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,14,self_attn.o_proj,50,0.01,9437184,4944388,94372,25714,0.5239262051052518,0.0052006436388082,0.5200634821542754,0.9996868558923704,2.0150216358963635,0.0,6.269113114525451e-05,1.4413906722621276e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,20,20,14,14,self_attn.o_proj,50,0.1,9437184,4944388,943718,407306,0.5239262051052518,0.0823774347806037,0.8237746969672695,0.9996868558923704,2.0150216358963635,0.0,6.269113114525451e-05,1.4413906722621276e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,c87bb504726192173bda9bb7d266fbc6d46bff1d087387a29ae15d96e5888eb9
llama,llama3_2_3b,opd,160,160,14,14,self_attn.o_proj,16,0.01,9437184,6677684,94372,54833,0.7075928582085503,0.0082113798736208,0.8211365951898523,0.9996827740020306,2.030249624821548,0.0,8.365556192809626e-05,2.039932379336534e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,14,self_attn.o_proj,16,0.1,9437184,6677684,943718,630528,0.7075928582085503,0.0944231562919119,0.9442319631367962,0.9996827740020306,2.030249624821548,0.0,8.365556192809626e-05,2.039932379336534e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,14,self_attn.o_proj,32,0.01,9437184,6677684,94372,49369,0.7075928582085503,0.0073931321098752,0.7393119575424985,0.9996827740020306,2.030249624821548,0.0,8.365556192809626e-05,2.039932379336534e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,14,self_attn.o_proj,32,0.1,9437184,6677684,943718,612060,0.7075928582085503,0.0916575267712578,0.9165756562079836,0.9996827740020306,2.030249624821548,0.0,8.365556192809626e-05,2.039932379336534e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,14,self_attn.o_proj,50,0.01,9437184,6677684,94372,45145,0.7075928582085503,0.0067605774696736,0.6760566007667989,0.9996827740020306,2.030249624821548,0.0,8.365556192809626e-05,2.039932379336534e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,160,160,14,14,self_attn.o_proj,50,0.1,9437184,6677684,943718,594910,0.7075928582085503,0.0890892710706286,0.890893088316001,0.9996827740020306,2.030249624821548,0.0,8.365556192809626e-05,2.039932379336534e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,4dcc90f8332e94b3a28e8c00c76f981a7805276eb24db0d02949b9f5f8fda1b0
llama,llama3_2_3b,opd,320,320,14,14,self_attn.o_proj,16,0.01,9437184,7235944,94372,61880,0.7667482164171007,0.0085517521970872,0.8551737698291468,0.9996608698421068,2.094722797036644,0.0,9.200374779960024e-05,2.1822042877757743e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,14,self_attn.o_proj,16,0.1,9437184,7235944,943718,691590,0.7667482164171007,0.0955770249189324,0.955770654297736,0.9996608698421068,2.094722797036644,0.0,9.200374779960024e-05,2.1822042877757743e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,14,self_attn.o_proj,32,0.01,9437184,7235944,94372,56988,0.7667482164171007,0.0078756828411054,0.7875669488529965,0.9996608698421068,2.094722797036644,0.0,9.200374779960024e-05,2.1822042877757743e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,14,self_attn.o_proj,32,0.1,9437184,7235944,943718,675732,0.7667482164171007,0.0933854656697177,0.9338550525165455,0.9996608698421068,2.094722797036644,0.0,9.200374779960024e-05,2.1822042877757743e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,14,self_attn.o_proj,50,0.01,9437184,7235944,94372,53060,0.7667482164171007,0.0073328372911675,0.7332824858942232,0.9996608698421068,2.094722797036644,0.0,9.200374779960024e-05,2.1822042877757743e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,opd,320,320,14,14,self_attn.o_proj,50,0.1,9437184,7235944,943718,660939,0.7667482164171007,0.0913410883224082,0.9134112703782464,0.9996608698421068,2.094722797036644,0.0,9.200374779960024e-05,2.1822042877757743e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7b7067c74ef4e9255364c008193ace074c08be95fa068eb22fd2190ae0742f65
llama,llama3_2_3b,sft,20,20,14,14,self_attn.o_proj,16,0.01,9437184,5224310,94372,38523,0.5535878075493706,0.0073737967310515,0.7373784229382881,0.9997055993591168,1.9563015483914972,0.0,6.968344284265585e-05,1.5300577730903352e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,14,self_attn.o_proj,16,0.1,9437184,5224310,943718,477456,0.5535878075493706,0.0913912076427317,0.9139124637939152,0.9997055993591168,1.9563015483914972,0.0,6.968344284265585e-05,1.5300577730903352e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,14,self_attn.o_proj,32,0.01,9437184,5224310,94372,33148,0.5535878075493706,0.0063449527305998,0.6344941973251921,0.9997055993591168,1.9563015483914972,0.0,6.968344284265585e-05,1.5300577730903352e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,14,self_attn.o_proj,32,0.1,9437184,5224310,943718,457453,0.5535878075493706,0.0875623766583529,0.875624137721419,0.9997055993591168,1.9563015483914972,0.0,6.968344284265585e-05,1.5300577730903352e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,14,self_attn.o_proj,50,0.01,9437184,5224310,94372,28514,0.5535878075493706,0.0054579456425824,0.5457936389082457,0.9997055993591168,1.9563015483914972,0.0,6.968344284265585e-05,1.5300577730903352e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,20,20,14,14,self_attn.o_proj,50,0.1,9437184,5224310,943718,437713,0.5535878075493706,0.0837838872501823,0.8378392276243799,0.9997055993591168,1.9563015483914972,0.0,6.968344284265585e-05,1.5300577730903352e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,d15c1e5da93aa8fb019d44e57fcb9d8550bc96d9d2597a1a55e7eec050092675
llama,llama3_2_3b,sft,160,160,14,14,self_attn.o_proj,16,0.01,9437184,7513715,94372,65089,0.7961818906995985,0.0086626921569423,0.8662677470056979,0.9996817036191746,2.030356623007722,0.0,9.113960732057974e-05,2.053951710554858e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,14,self_attn.o_proj,16,0.1,9437184,7513715,943718,721036,0.7961818906995985,0.0959626496347013,0.959626903089916,0.9996817036191746,2.030356623007722,0.0,9.113960732057974e-05,2.053951710554858e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,14,self_attn.o_proj,32,0.01,9437184,7513715,94372,60704,0.7961818906995985,0.0080790926991508,0.8079079001710563,0.9996817036191746,2.030356623007722,0.0,9.113960732057974e-05,2.053951710554858e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,14,self_attn.o_proj,32,0.1,9437184,7513715,943718,707111,0.7961818906995985,0.0941093719950783,0.941094118838468,0.9996817036191746,2.030356623007722,0.0,9.113960732057974e-05,2.053951710554858e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,14,self_attn.o_proj,50,0.01,9437184,7513715,94372,56907,0.7961818906995985,0.0075737501355853,0.7573737294912082,0.9996817036191746,2.030356623007722,0.0,9.113960732057974e-05,2.053951710554858e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,160,160,14,14,self_attn.o_proj,50,0.1,9437184,7513715,943718,694670,0.7961818906995985,0.0924535998504069,0.9245363903736734,0.9996817036191746,2.030356623007722,0.0,9.113960732057974e-05,2.053951710554858e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,9de0b87aa5a31e81f983f87187fc2df4df3bb2f3f2d8672f756668b2a8410ca1
llama,llama3_2_3b,sft,320,320,14,14,self_attn.o_proj,16,0.01,9437184,8041147,94372,72786,0.8520705964830186,0.0090516937446859,0.9051678398280222,0.9996495726699728,2.124926709559304,0.0,0.0001094012913403,2.294240441723823e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
llama,llama3_2_3b,sft,320,320,14,14,self_attn.o_proj,16,0.1,9437184,8041147,943718,781090,0.8520705964830186,0.0971366398350882,0.971366810069806,0.9996495726699728,2.124926709559304,0.0,0.0001094012913403,2.294240441723823e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
llama,llama3_2_3b,sft,320,320,14,14,self_attn.o_proj,32,0.01,9437184,8041147,94372,69138,0.8520705964830186,0.00859802712225,0.8598012544999011,0.9996495726699728,2.124926709559304,0.0,0.0001094012913403,2.294240441723823e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
llama,llama3_2_3b,sft,320,320,14,14,self_attn.o_proj,32,0.1,9437184,8041147,943718,770186,0.8520705964830186,0.0957806143825004,0.9578065497963404,0.9996495726699728,2.124926709559304,0.0,0.0001094012913403,2.294240441723823e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
llama,llama3_2_3b,sft,320,320,14,14,self_attn.o_proj,50,0.01,9437184,8041147,94372,66093,0.8520705964830186,0.0082193498017136,0.8219335866478921,0.9996495726699728,2.124926709559304,0.0,0.0001094012913403,2.294240441723823e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
llama,llama3_2_3b,sft,320,320,14,14,self_attn.o_proj,50,0.1,9437184,8041147,943718,759808,0.8520705964830186,0.0944900024834765,0.9449004253357732,0.9996495726699728,2.124926709559304,0.0,0.0001094012913403,2.294240441723823e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,7f13faa7193f5839bc695447e8a6364ba43722c2453ed1efc01574c18dd23bc3
llama,llama3_2_3b,offkd,20,20,14,14,self_attn.o_proj,16,0.01,9437184,4434527,94372,30688,0.4698993894788954,0.006920242001007,0.6920230268303327,0.9996989885098247,1.9767600260505285,0.0,5.2517288447215954e-05,1.1628363723926394e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0e8795c527887990e91d3dc6281555f1e399785d8378c097dbc0e22f97c4a826
llama,llama3_2_3b,offkd,20,20,14,14,self_attn.o_proj,16,0.1,9437184,4434527,943718,396715,0.4698993894788954,0.0894604993948621,0.8946053731318074,0.9996989885098247,1.9767600260505285,0.0,5.2517288447215954e-05,1.1628363723926394e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,a31061dca4e77d1c7efeaab9658e9a102359c2599a6e03692b9504ae6da86a06,0e8795c527887990e91d3dc6281555f1e399785d8378c097dbc0e22f97c4a826
