family,model,arm,step,checkpoint,layer,module,rank_fraction,k,rank_spec_kind,p_k,delta_construction,native_source,checkpoint_materialization,source_svd_dtype,projection_dtype,base_tensor_sha256,checkpoint_tensor_sha256,checkpoint_root
llama3_2_3b,llama,offkd,20,20,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,4.298448402551003e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,9098bd351dcba727ff769ae49e0eeb73eaafedd37ae7da7b13780128d52c0f9f,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020
llama3_2_3b,llama,offkd,20,20,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.00012687234266195446,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,9098bd351dcba727ff769ae49e0eeb73eaafedd37ae7da7b13780128d52c0f9f,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020
llama3_2_3b,llama,offkd,40,40,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,5.634875833493425e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,454ce190c9db956c96854ed2d74903feb02bf7020a49f1a55031f7678e5355d1,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,40,40,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,1.8033621017821133e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,454ce190c9db956c96854ed2d74903feb02bf7020a49f1a55031f7678e5355d1,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,40,40,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,5.2374089136719704e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,454ce190c9db956c96854ed2d74903feb02bf7020a49f1a55031f7678e5355d1,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,40,40,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.0001400135806761682,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,454ce190c9db956c96854ed2d74903feb02bf7020a49f1a55031f7678e5355d1,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,80,80,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,3.0951534881751286e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,fb2603ed8a0764df7a2212e9670dfa0afa4e5fd097e6c76861e6c1e7cbfc7d95,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,1.3179294910514727e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,fb2603ed8a0764df7a2212e9670dfa0afa4e5fd097e6c76861e6c1e7cbfc7d95,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,4.539603105513379e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,fb2603ed8a0764df7a2212e9670dfa0afa4e5fd097e6c76861e6c1e7cbfc7d95,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.00015159707982093096,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,fb2603ed8a0764df7a2212e9670dfa0afa4e5fd097e6c76861e6c1e7cbfc7d95,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,160,160,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,2.723962779782596e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,3f2e000c092702362045964684abb973a25be06b5cd0989e61b381c6fc960188,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,1.4202799320628401e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,3f2e000c092702362045964684abb973a25be06b5cd0989e61b381c6fc960188,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,5.731193959945813e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,3f2e000c092702362045964684abb973a25be06b5cd0989e61b381c6fc960188,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.0001906641264213249,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,3f2e000c092702362045964684abb973a25be06b5cd0989e61b381c6fc960188,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,320,320,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,1.770477183526964e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,b419cdd42ca403ffa2214869a153a51079ab819639a9e730ba56c33cd3228919,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,9.07311277842382e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,b419cdd42ca403ffa2214869a153a51079ab819639a9e730ba56c33cd3228919,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,4.9458649300504476e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,b419cdd42ca403ffa2214869a153a51079ab819639a9e730ba56c33cd3228919,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.00015769853780511767,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,b419cdd42ca403ffa2214869a153a51079ab819639a9e730ba56c33cd3228919,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,seqkd,5,5,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,1.4243483974496485e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,e7541d2f0ff96f9d3c5baa5df3e8b33128021b87222c770121f6980bd2eda28d,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,8.473122761643026e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,e7541d2f0ff96f9d3c5baa5df3e8b33128021b87222c770121f6980bd2eda28d,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,3.088197627221234e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,e7541d2f0ff96f9d3c5baa5df3e8b33128021b87222c770121f6980bd2eda28d,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,9.87726598395966e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,e7541d2f0ff96f9d3c5baa5df3e8b33128021b87222c770121f6980bd2eda28d,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,20,20,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,1.4281887388278847e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,cc97bf3f839946d5162076dc496f8ffb86e140d9b8d40c7f2bca873b0f4118e1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,9.190209311782382e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,cc97bf3f839946d5162076dc496f8ffb86e140d9b8d40c7f2bca873b0f4118e1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,3.214204480173066e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,cc97bf3f839946d5162076dc496f8ffb86e140d9b8d40c7f2bca873b0f4118e1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.00011217244900763035,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,cc97bf3f839946d5162076dc496f8ffb86e140d9b8d40c7f2bca873b0f4118e1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,40,40,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,2.6833033643924864e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,4b2cea5684ea17c54f013a4923889d2bdebf5dbc7d43546207dd1e147b7638dc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,1.1056893526983913e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,4b2cea5684ea17c54f013a4923889d2bdebf5dbc7d43546207dd1e147b7638dc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,3.5255721741123125e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,4b2cea5684ea17c54f013a4923889d2bdebf5dbc7d43546207dd1e147b7638dc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.00011936482042074203,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,4b2cea5684ea17c54f013a4923889d2bdebf5dbc7d43546207dd1e147b7638dc,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,80,80,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,2.329117251065327e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,f85ab03de202cd102a33bdb9fdf8183f964f55fe3be8327ab45e2f3894bc73a4,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,1.0005162948800717e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,f85ab03de202cd102a33bdb9fdf8183f964f55fe3be8327ab45e2f3894bc73a4,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,4.193095082882792e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,f85ab03de202cd102a33bdb9fdf8183f964f55fe3be8327ab45e2f3894bc73a4,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.00014283691416494548,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,f85ab03de202cd102a33bdb9fdf8183f964f55fe3be8327ab45e2f3894bc73a4,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,160,160,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,4.21401909989072e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,7a515a7212539e2213c426b810cac5ff00c4b45d72975f8d6609b6219df649f7,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,1.2595494808920193e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,7a515a7212539e2213c426b810cac5ff00c4b45d72975f8d6609b6219df649f7,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,5.268478344078176e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,7a515a7212539e2213c426b810cac5ff00c4b45d72975f8d6609b6219df649f7,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.0001823849743232131,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,7a515a7212539e2213c426b810cac5ff00c4b45d72975f8d6609b6219df649f7,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,320,320,14,self_attn.q_proj,0.0013020833333333333,4,fixed_k,1.8027418491328717e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,53719aeb92dd1f515423fff23230db6762a167f79bc2d762d9edf854ae1bbaa1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,self_attn.q_proj,0.0026041666666666665,8,fixed_k,9.68784934229916e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,53719aeb92dd1f515423fff23230db6762a167f79bc2d762d9edf854ae1bbaa1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,self_attn.q_proj,0.005208333333333333,16,fixed_k,4.870622433372773e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,53719aeb92dd1f515423fff23230db6762a167f79bc2d762d9edf854ae1bbaa1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,self_attn.q_proj,0.010416666666666666,32,fixed_k,0.0001512783346697688,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,68a7c5a1e7f0af5e261ec481d3c4785841d00fd15e7cc2caf5ea0f41abaf11bc,53719aeb92dd1f515423fff23230db6762a167f79bc2d762d9edf854ae1bbaa1,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,opd,5,5,14,self_attn.k_proj,0.00390625,4,fixed_k,4.777143203682499e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,6d32303c4f349698a7af69cc3132b617dec633866b0774ab2f069bbb87bb5497,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,self_attn.k_proj,0.0078125,8,fixed_k,4.0990988054545596e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,6d32303c4f349698a7af69cc3132b617dec633866b0774ab2f069bbb87bb5497,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,self_attn.k_proj,0.015625,16,fixed_k,0.00010157409269595519,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,6d32303c4f349698a7af69cc3132b617dec633866b0774ab2f069bbb87bb5497,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,self_attn.k_proj,0.03125,32,fixed_k,0.0003389142220839858,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,6d32303c4f349698a7af69cc3132b617dec633866b0774ab2f069bbb87bb5497,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,20,20,14,self_attn.k_proj,0.00390625,4,fixed_k,1.8099537555826828e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,9834f8d09d5b7106429019fdfe564416c769e5d77849d33cb7a27d704a9839d2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,self_attn.k_proj,0.0078125,8,fixed_k,0.00022963978699408472,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,9834f8d09d5b7106429019fdfe564416c769e5d77849d33cb7a27d704a9839d2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,self_attn.k_proj,0.015625,16,fixed_k,0.000348294444847852,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,9834f8d09d5b7106429019fdfe564416c769e5d77849d33cb7a27d704a9839d2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,self_attn.k_proj,0.03125,32,fixed_k,0.0008101031999103725,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,9834f8d09d5b7106429019fdfe564416c769e5d77849d33cb7a27d704a9839d2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,40,40,14,self_attn.k_proj,0.00390625,4,fixed_k,5.4073847422841936e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5721e880c761f37a08d974bb68c9d35911e9ef4661c6fe40b2a131f7248fbc29,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,self_attn.k_proj,0.0078125,8,fixed_k,0.0003088784869760275,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5721e880c761f37a08d974bb68c9d35911e9ef4661c6fe40b2a131f7248fbc29,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,self_attn.k_proj,0.015625,16,fixed_k,0.0004577765357680619,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5721e880c761f37a08d974bb68c9d35911e9ef4661c6fe40b2a131f7248fbc29,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,self_attn.k_proj,0.03125,32,fixed_k,0.0009630646673031151,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,5721e880c761f37a08d974bb68c9d35911e9ef4661c6fe40b2a131f7248fbc29,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,80,80,14,self_attn.k_proj,0.00390625,4,fixed_k,0.00011506726150400937,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,a8e85643f51f8d5a026fa43e98f740a123e807205bcb63b2d1077439ed2d78d4,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,80,80,14,self_attn.k_proj,0.0078125,8,fixed_k,0.00035022772499360144,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ef0368fa194c1d0c5a853067d6905a2e592f0dd31f223b0df307d148a1009259,a8e85643f51f8d5a026fa43e98f740a123e807205bcb63b2d1077439ed2d78d4,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
